x,y,z,freq
0.03125,1.05859,-0.0874023,7.46959
0.03125,1.05859,-0.0874023,4.09731
0.100586,1.03467,-0.0969238,0.820051
0.175293,1.00928,-0.0942383,3.15714
0.175293,1.00928,-0.0942383,4.83629
0.145264,0.9375,-0.106201,8.49988
0.145264,0.9375,-0.106201,2.81345
0.103516,0.89502,-0.115723,3.99689
0.103516,0.89502,-0.115723,1.28166
0.0112305,0.856689,-0.139893,6.51497
-0.0539551,0.882568,-0.120361,1.38418
-0.0539551,0.882568,-0.120361,1.01869
-0.117676,0.904297,-0.14624,3.02985
-0.117676,0.904297,-0.14624,7.09282
-0.129395,0.972656,-0.0881348,1.21543
-0.129395,0.972656,-0.0881348,0.963965
-0.116455,1.00415,-0.108154,8.93698
-0.116455,1.00415,-0.108154,3.30309
0.0622559,1.02759,-0.0827637,2.99446
-0.0288086,1.01196,-0.137451,10.4875
-0.0288086,1.01196,-0.137451,4.75041
-0.11084,0.989258,-0.140137,2.53009
-0.11084,0.989258,-0.140137,1.13603
-0.133789,1.03149,-0.126221,1.30742
-0.133789,1.03149,-0.126221,1.10798
-0.0771484,1.05469,-0.126221,3.31568
0.0119629,1.06543,-0.088623,1.09431
0.0119629,1.06543,-0.088623,5.74229
0.0930176,1.04614,-0.0908203,7.20157
0.0930176,1.04614,-0.0908203,0.66776
0.164551,1.02319,-0.0959473,3.90182
0.164551,1.02319,-0.0959473,3.35772
0.147705,0.941406,-0.108154,1.64019
0.0849609,0.901611,-0.11499,1.85708
0.0849609,0.901611,-0.11499,3.39882
-0.00976562,0.869873,-0.139404,1.81047
-0.00976562,0.869873,-0.139404,5.28184
-0.0539551,0.895752,-0.114502,8.82911
-0.0539551,0.895752,-0.114502,6.12021
-0.112793,1.00513,-0.13208,0.226293
-0.112793,1.00513,-0.13208,4.03922
0.0219727,1.03442,-0.0793457,1.71779
0.146484,1.02344,-0.076416,0.925046
0.146484,1.02344,-0.076416,3.30152
0.0871582,1.02563,-0.0693359,5.26672
0.0871582,1.02563,-0.0693359,1.83177
-0.0388184,0.993896,-0.124512,0.92553
-0.0388184,0.993896,-0.124512,2.92553
-0.149658,0.985352,-0.117676,7.52285
-0.149658,0.985352,-0.117676,1.59744
-0.170166,1.02832,-0.129395,2.4592
-0.0725098,1.05688,-0.115967,5.56395
-0.0725098,1.05688,-0.115967,0.391568
0.0546875,1.06079,-0.0778809,2.92732
0.0546875,1.06079,-0.0778809,3.74007
0.127197,1.04663,-0.0859375,3.47116
0.127197,1.04663,-0.0859375,9.6004
0.169678,1.01221,-0.103027,2.82779
0.117188,0.933105,-0.104736,1.72517
0.117188,0.933105,-0.104736,4.02166
-0.0673828,0.899414,-0.110596,156.063
-0.119141,0.928223,-0.122314,0.885353
-0.119141,0.928223,-0.122314,2.14942
-0.12085,0.98877,-0.0952148,7.57941
-0.12085,0.98877,-0.0952148,8.78883
-0.0947266,1.00366,-0.114258,1.59181
-0.0947266,1.00366,-0.114258,3.03288
0.0268555,1.02588,-0.0820312,5.1793
0.0268555,1.02588,-0.0820312,8.67463
0.128174,1.00415,-0.0722656,5.6843
0.0686035,1.00684,-0.0637207,3.3431
0.0686035,1.00684,-0.0637207,1.2253
-0.0532227,0.989746,-0.127197,6.5674
-0.0532227,0.989746,-0.127197,4.53332
-0.139404,0.988281,-0.118896,0.109246
-0.139404,0.988281,-0.118896,1.98956
-0.146973,1.02734,-0.123291,3.56858
-0.0634766,1.06128,-0.111328,4.2908
-0.0634766,1.06128,-0.111328,0.696967
0.0605469,1.04614,-0.0817871,1.8117
0.0605469,1.04614,-0.0817871,5.37447
0.134521,1.02563,-0.0805664,0.928986
0.125488,0.911133,-0.0935059,1.51173
0.0483398,0.869141,-0.111084,5.21326
0.0483398,0.869141,-0.111084,1.54168
-0.0356445,0.853271,-0.133789,5.55935
-0.0773926,0.890869,-0.121582,5.37925
-0.0773926,0.890869,-0.121582,5.32259
-0.119629,0.928223,-0.129883,2.27534
-0.119629,0.928223,-0.129883,1.13573
-0.111816,0.987305,-0.0874023,3.7375
-0.111816,0.987305,-0.0874023,3.58438
-0.065918,0.993896,-0.102051,5.6022
-0.065918,0.993896,-0.102051,4.09048
0.0544434,1.00757,-0.0791016,2.22634
0.135742,0.997314,-0.0800781,4.65334
0.135742,0.997314,-0.0800781,1.69007
0.0493164,1.00659,-0.0681152,1.1637
0.0493164,1.00659,-0.0681152,2.12765
-0.0668945,0.997803,-0.131348,6.42811
-0.0668945,0.997803,-0.131348,1.92249
-0.147217,1.00635,-0.119629,6.39717
-0.135986,1.04736,-0.119629,4.30868
0.0634766,1.06689,-0.0854492,2.35913
0.152344,1.04053,-0.0803223,10.3331
0.152344,1.04053,-0.0803223,2.22229
0.201416,1.00317,-0.0966797,1.3418
0.14917,0.93042,-0.0952148,5.96399
0.14917,0.93042,-0.0952148,0.486403
0.050293,0.904297,-0.116699,4.34086
0.050293,0.904297,-0.116699,2.85352
-0.0546875,0.895264,-0.138428,2.1553
-0.0546875,0.895264,-0.138428,6.10702
-0.0917969,0.92627,-0.119629,3.69577
-0.0917969,0.92627,-0.119629,2.04871
-0.109863,0.951172,-0.127441,5.84098
-0.0891113,1.00586,-0.101074,3.9938
-0.0891113,1.00586,-0.101074,4.74902
-0.0375977,1.00269,-0.11084,5.94069
-0.0375977,1.00269,-0.11084,0.713015
0.0759277,1.02222,-0.0852051,9.34727
0.0759277,1.02222,-0.0852051,5.46476
0.151123,1.01318,-0.0839844,6.24921
0.0432129,1.02441,-0.0756836,4.7774
-0.149658,1.01733,-0.125977,2.6686
-0.140137,1.04565,-0.126709,5.41372
-0.140137,1.04565,-0.126709,3.58378
-0.0439453,1.06885,-0.115479,4.06318
-0.0439453,1.06885,-0.115479,6.70577
0.079834,1.04785,-0.090332,5.35018
0.079834,1.04785,-0.090332,1.50509
0.166992,1.03271,-0.0805664,4.62794
0.198975,0.991455,-0.0996094,7.74462
0.198975,0.991455,-0.0996094,8.616
0.129395,0.915527,-0.106201,6.24391
0.129395,0.915527,-0.106201,0.00111226
0.0212402,0.887451,-0.129883,6.49574
0.0212402,0.887451,-0.129883,3.00974
-0.0771484,0.878662,-0.141357,0.49503
-0.0771484,0.878662,-0.141357,8.1404
-0.0939941,0.901367,-0.115723,3.39846
-0.114014,0.93042,-0.125488,23.6618
-0.114014,0.93042,-0.125488,2.6836
-0.104248,0.991699,-0.104736,3.53136
-0.104248,0.991699,-0.104736,3.05015
-0.0556641,0.991211,-0.114502,1.26016
0.120361,0.990479,-0.0783691,3.64262
0.0151367,0.995605,-0.083252,16.5728
0.0151367,0.995605,-0.083252,8.10351
-0.0917969,0.979736,-0.153076,6.03516
-0.165283,1.00122,-0.122314,4.3635
-0.165283,1.00122,-0.122314,3.05012
-0.161377,1.03442,-0.130127,2.24037
-0.161377,1.03442,-0.130127,6.77054
-0.0576172,1.05859,-0.103516,0.616366
-0.0576172,1.05859,-0.103516,5.58968
0.0739746,1.03687,-0.0856934,9.50035
0.176514,1.01758,-0.0830078,0.134304
0.176514,1.01758,-0.0830078,3.66226
0.213867,0.963867,-0.111816,3.0671
0.213867,0.963867,-0.111816,0.879975
0.138672,0.899902,-0.0959473,5.41138
0.138672,0.899902,-0.0959473,0.67495
0.000732422,0.875732,-0.137451,11.5514
-0.0883789,0.878418,-0.139404,6.59494
-0.0883789,0.878418,-0.139404,0.293097
-0.0981445,0.904297,-0.116699,4.43035
-0.0715332,0.992432,-0.098877,7.98634
-0.0715332,0.992432,-0.098877,2.76081
-0.0224609,0.989746,-0.10083,5.66779
-0.0224609,0.989746,-0.10083,0.0525978
0.0808105,1.00195,-0.0852051,12.3266
0.126709,0.993164,-0.0893555,3.65219
0.126709,0.993164,-0.0893555,4.0718
0.0222168,1.00342,-0.0844727,3.4429
0.0222168,1.00342,-0.0844727,2.02488
-0.0837402,0.998535,-0.140381,9.40777
-0.0837402,0.998535,-0.140381,1.39416
-0.153564,1.02759,-0.114746,1.86356
-0.153564,1.02759,-0.114746,0.942257
-0.132812,1.06055,-0.12793,12.7033
-0.0144043,1.07666,-0.0964355,5.32544
-0.0144043,1.07666,-0.0964355,2.65312
0.104736,1.04443,-0.0952148,4.87299
0.104736,1.04443,-0.0952148,7.92376
0.193848,1.02954,-0.0871582,2.89311
0.193848,1.02954,-0.0871582,2.75219
0.220459,0.975342,-0.107178,0.0791553
-0.0947266,0.911621,-0.126953,2652.99
-0.0947266,0.911621,-0.126953,2.55133
-0.114746,0.934326,-0.113525,2.27338
-0.114746,0.934326,-0.113525,4.39338
-0.0986328,0.962891,-0.110352,8.29214
-0.0664062,1.00732,-0.100586,5.4513
-0.0664062,1.00732,-0.100586,0.805813
0.0078125,1.0022,-0.0961914,1.12781
0.0078125,1.0022,-0.0961914,1.44032
0.112793,1.01172,-0.0778809,9.37797
0.112793,1.01172,-0.0778809,2.53232
0.12207,0.998779,-0.0749512,6.59162
0.12207,0.998779,-0.0749512,2.63464
-0.0368652,1.01587,-0.0949707,0.217245
-0.151855,1.00928,-0.153809,0.696596
-0.151855,1.00928,-0.153809,1.6003
-0.181885,1.03784,-0.107178,1.98254
-0.181885,1.03784,-0.107178,4.48899
-0.123047,1.06177,-0.125244,2.68391
-0.123047,1.06177,-0.125244,11.7726
-0.000732422,1.07397,-0.0944824,7.36334
0.0969238,1.03027,-0.0944824,1.96395
0.152588,0.960449,-0.110107,4.62337
0.0839844,0.908447,-0.0939941,8.63968
0.0839844,0.908447,-0.0939941,5.16355
-0.0231934,0.889893,-0.138916,7.79728
-0.0231934,0.889893,-0.138916,0.0510823
-0.112061,0.892578,-0.128418,1.65017
-0.112061,0.892578,-0.128418,1.02186
-0.131836,0.908691,-0.131348,3.07961
-0.12793,0.952881,-0.111816,3.08399
-0.12793,0.952881,-0.111816,5.34396
-0.0822754,0.982666,-0.108398,1.79325
-0.0822754,0.982666,-0.108398,2.76778
-0.0224609,0.977539,-0.106201,0.441495
0.0373535,0.977539,-0.106201,2.52177
0.097168,0.993652,-0.0905762,3.71552
0.0942383,0.989258,-0.0888672,1.59109
0.0942383,0.989258,-0.0888672,1.287
-0.0444336,1.00073,-0.0986328,19.075
-0.0444336,1.00073,-0.0986328,3.65335
-0.155029,1.00195,-0.1521,5.5122
-0.155029,1.00195,-0.1521,6.80858
0.0258789,1.05542,-0.101807,1.76413
0.136963,1.0083,-0.107422,8.52879
0.136963,1.0083,-0.107422,14.3315
0.202881,0.99585,-0.0974121,0.31895
0.202881,0.99585,-0.0974121,10.2554
0.175049,0.938721,-0.112549,4.88393
0.175049,0.938721,-0.112549,0.663625
0.0678711,0.905029,-0.0998535,0.179956
-0.048584,0.886475,-0.141113,4.67488
-0.048584,0.886475,-0.141113,4.68602
-0.095459,0.902588,-0.123779,7.6087
-0.095459,0.902588,-0.123779,2.65112
-0.0822754,0.91748,-0.128906,2.37445
-0.0822754,0.91748,-0.128906,6.09543
-0.0622559,0.958008,-0.107666,0.478292
-0.0371094,0.969971,-0.116943,2.52469
-0.0371094,0.969971,-0.116943,2.33042
0.015625,0.97168,-0.108887,1.89209
0.015625,0.97168,-0.108887,5.75122
0.0969238,0.984131,-0.0969238,6.36943
0.0969238,0.984131,-0.0969238,1.77957
-0.118408,1.02026,-0.142578,3.75141
-0.118408,1.02026,-0.142578,4.58489
-0.166504,1.03662,-0.11499,9.45928
-0.102539,1.05713,-0.122803,7.31192
-0.102539,1.05713,-0.122803,8.31566
0.0366211,1.04663,-0.0910645,4.38766
0.0366211,1.04663,-0.0910645,0.622257
0.151123,1.00732,-0.0925293,8.98983
0.151123,1.00732,-0.0925293,1.07184
0.229492,1.00513,-0.081543,5.59677
0.229492,1.00513,-0.081543,1.68682
0.186035,0.965088,-0.0942383,5.51555
0.0791016,0.936523,-0.0939941,0.00419076
0.0791016,0.936523,-0.0939941,4.53668
-0.043457,0.916016,-0.143311,5.79154
-0.043457,0.916016,-0.143311,0.193254
-0.11084,0.931641,-0.112061,2.80687
-0.11084,0.931641,-0.112061,0.552395
-0.098877,0.933838,-0.11792,3.72614
-0.0617676,0.957764,-0.0915527,3.22567
-0.0617676,0.957764,-0.0915527,3.88835
-0.0302734,0.975098,-0.100586,1.09417
0.0627441,1.02881,-0.0598145,1.24715
0.0627441,1.02881,-0.0598145,0.765962
-0.0646973,1.05005,-0.0849609,0.42232
-0.0646973,1.05005,-0.0849609,9.48651
-0.149902,1.02808,-0.123779,2.44913
-0.149902,1.02808,-0.123779,3.25473
-0.165771,1.04565,-0.0905762,2.79562
-0.0974121,1.05542,-0.124268,5.56604
-0.0974121,1.05542,-0.124268,2.46883
0.027832,1.05542,-0.0778809,1.51491
0.027832,1.05542,-0.0778809,0.0647662
0.120117,1.01099,-0.0969238,0.87576
0.120117,1.01099,-0.0969238,3.45925
0.184082,1.00708,-0.0856934,1.15252
0.14917,0.958984,-0.0964355,0.711455
0.14917,0.958984,-0.0964355,0.542335
0.0571289,0.922852,-0.0947266,3.49627
0.0571289,0.922852,-0.0947266,2.22015
-0.0541992,0.897217,-0.139648,4.36211
-0.0541992,0.897217,-0.139648,7.40922
-0.114502,0.910889,-0.113281,5.82516
-0.0825195,0.942383,-0.0966797,0.894577
-0.0385742,0.960449,-0.100586,4.15901
-0.0385742,0.960449,-0.100586,10.8812
0.0427246,0.972412,-0.0949707,2.10605
0.100098,0.994141,-0.074707,1.86263
0.100098,0.994141,-0.074707,3.66058
0.0402832,0.994873,-0.0732422,0.191783
0.0402832,0.994873,-0.0732422,2.90379
-0.100098,1.02075,-0.09375,0.0955797
-0.100098,1.02075,-0.09375,3.54395
-0.171387,1.01392,-0.140137,3.66318
-0.14209,1.03711,-0.110596,5.25498
-0.14209,1.03711,-0.110596,8.78977
-0.0432129,1.0459,-0.124512,4.43459
-0.0432129,1.0459,-0.124512,6.13721
0.0632324,1.04639,-0.0874023,2.37327
0.0632324,1.04639,-0.0874023,1.62091
0.133057,1.00464,-0.0922852,9.91558
0.178955,1.00122,-0.0854492,9.41042
0.178955,1.00122,-0.0854492,2.38918
0.118164,0.962402,-0.105713,0.940254
-0.045166,0.900635,-0.143066,159.987
-0.0722656,0.906738,-0.112305,2.89383
-0.0722656,0.906738,-0.112305,1.20708
-0.0683594,0.914551,-0.125488,4.41097
-0.0683594,0.914551,-0.125488,7.24931
-0.0422363,0.942383,-0.0900879,4.71077
-0.0422363,0.942383,-0.0900879,5.77237
-0.0334473,0.957275,-0.110352,3.34827
0.0224609,0.967285,-0.10376,3.78752
0.0224609,0.967285,-0.10376,0.564976
0.0803223,1.00244,-0.0876465,1.36608
0.0803223,1.00244,-0.0876465,1.98624
0.0439453,1.01367,-0.0712891,2.6998
0.0439453,1.01367,-0.0712891,5.09262
-0.0686035,1.03198,-0.102783,1.2553
-0.135498,1.01904,-0.140625,3.26172
-0.135498,1.01904,-0.140625,4.72644
-0.129883,1.03687,-0.10498,0.734248
-0.129883,1.03687,-0.10498,3.31082
-0.0581055,1.03931,-0.127686,2.99988
-0.0581055,1.03931,-0.127686,4.85009
0.0705566,1.04224,-0.0881348,0.632841
0.181396,1.00708,-0.0959473,2.34106
0.122559,0.960693,-0.105469,5.84933
0.0427246,0.93335,-0.098877,2.38183
0.0427246,0.93335,-0.098877,1.09737
-0.0498047,0.909912,-0.151611,2.53111
-0.0498047,0.909912,-0.151611,1.34826
-0.074707,0.913086,-0.115479,2.01976
-0.074707,0.913086,-0.115479,2.52205
-0.0671387,0.912842,-0.120117,0.949227
-0.0563965,0.956543,-0.101318,0.0504682
-0.0563965,0.956543,-0.101318,4.92649
-0.0419922,0.975586,-0.120117,4.50374
-0.0419922,0.975586,-0.120117,3.07797
0.0117188,0.982178,-0.09375,4.20898
0.0117188,0.982178,-0.09375,0.976786
0.0751953,1.00952,-0.078125,1.66463
0.0283203,1.02319,-0.0773926,0.529216
0.0283203,1.02319,-0.0773926,13.3488
-0.0935059,1.03955,-0.107422,0.00864922
-0.0935059,1.03955,-0.107422,1.68613
-0.155762,1.02368,-0.143555,2.98139
-0.03125,1.05127,-0.122314,2.20468
0.0720215,1.04712,-0.0852051,11.7328
0.0720215,1.04712,-0.0852051,10.3269
0.127197,1.0061,-0.104736,0.586861
0.127197,1.0061,-0.104736,1.52132
0.156006,1.00317,-0.0915527,1.53669
0.088623,0.956299,-0.112305,0.573575
0.088623,0.956299,-0.112305,3.33856
0.0256348,0.934814,-0.101318,2.52789
0.0256348,0.934814,-0.101318,8.30512
-0.0463867,0.911865,-0.14502,8.64795
-0.0463867,0.911865,-0.14502,1.66466
-0.0588379,0.922852,-0.10498,3.41127
-0.0612793,0.917969,-0.138184,2.25155
-0.0612793,0.917969,-0.138184,2.14283
-0.0456543,0.938232,-0.0947266,5.32297
-0.0456543,0.938232,-0.0947266,1.93807
-0.0429688,0.95166,-0.11377,2.60637
-0.0429688,0.95166,-0.11377,7.08257
0.00439453,0.974365,-0.106934,5.2367
0.0600586,1.00391,-0.101074,5.0132
-0.0915527,1.04102,-0.10498,1.19129
-0.128662,1.00854,-0.136475,0.643835
-0.128662,1.00854,-0.136475,10.3472
-0.109375,1.03809,-0.117188,5.65948
-0.0285645,1.02441,-0.13501,2.09395
-0.0285645,1.02441,-0.13501,2.52859
0.0825195,1.02417,-0.0869141,4.79412
0.0825195,1.02417,-0.0869141,9.27701
0.13501,0.991699,-0.108643,3.6987
0.13501,0.991699,-0.108643,3.9575
0.163818,1.00244,-0.0959473,2.4219
0.163818,1.00244,-0.0959473,0.252058
0.0974121,0.953857,-0.115234,3.34084
0.0251465,0.933105,-0.103027,1.41449
0.0251465,0.933105,-0.103027,0.376781
-0.0598145,0.902344,-0.157715,2.84509
-0.0598145,0.902344,-0.157715,7.2613
-0.0603027,0.913818,-0.113281,4.862
-0.0603027,0.913818,-0.113281,1.56962
-0.0383301,0.906006,-0.138184,3.29838
-0.0153809,0.940186,-0.0915527,1.37703
-0.0153809,0.940186,-0.0915527,4.20185
0.0288086,1.01465,-0.0939941,2.65023
0.0288086,1.01465,-0.0939941,0.562897
-0.0136719,1.03027,-0.0793457,3.2481
-0.0136719,1.03027,-0.0793457,3.82759
-0.0959473,1.04102,-0.108643,1.60303
-0.0959473,1.04102,-0.108643,4.35701
-0.125244,1.01514,-0.135742,2.08412
-0.104736,1.0293,-0.0974121,5.63704
-0.104736,1.0293,-0.0974121,0.260179
-0.0222168,1.02954,-0.121094,5.20253
-0.0222168,1.02954,-0.121094,1.24223
0.0681152,1.03735,-0.0917969,2.62347
0.0681152,1.03735,-0.0917969,5.17892
0.114014,1.00513,-0.110107,3.57617
0.114014,1.00513,-0.110107,0.516371
0.146484,1.01416,-0.0986328,1.97721
0.0830078,0.965088,-0.104004,2.07506
0.0830078,0.965088,-0.104004,3.9599
0.0195312,0.942627,-0.0947266,4.84324
0.0195312,0.942627,-0.0947266,6.88621
-0.0424805,0.911133,-0.143066,1.84946
-0.0214844,0.94751,-0.0881348,1.84798
-0.0214844,0.94751,-0.0881348,6.6852
-0.0378418,0.967773,-0.102539,7.15635
-0.0378418,0.967773,-0.102539,3.91935
-0.00244141,0.996338,-0.0927734,2.85505
0.0546875,1.02368,-0.0822754,3.00551
0.0546875,1.02368,-0.0822754,1.87088
0.0119629,1.03735,-0.0622559,1.13814
0.0119629,1.03735,-0.0622559,1.21723
-0.0842285,1.0498,-0.109619,1.32277
-0.0842285,1.0498,-0.109619,6.94075
-0.112549,1.01416,-0.131348,2.21857
-0.112549,1.01416,-0.131348,7.36579
-0.0874023,1.03491,-0.0964355,6.31621
-0.0012207,1.03052,-0.131592,1.76539
-0.0012207,1.03052,-0.131592,0.312537
0.108887,1.04053,-0.0927734,4.36701
0.108887,1.04053,-0.0927734,10.2419
0.145996,1.00171,-0.0986328,5.54221
0.145996,1.00171,-0.0986328,3.42934
0.15625,1.0144,-0.0942383,8.27791
0.0102539,0.936523,-0.0964355,125.17
-0.0483398,0.902832,-0.143555,5.14514
-0.0249023,0.918457,-0.10083,0.420292
-0.0249023,0.918457,-0.10083,0.964171
-0.00634766,0.914307,-0.125488,3.9984
-0.00634766,0.914307,-0.125488,5.26125
-0.0119629,0.947021,-0.0869141,2.79708
-0.0119629,0.947021,-0.0869141,1.59276
-0.059082,0.968262,-0.108887,6.75119
-0.0307617,0.991211,-0.109131,6.32222
-0.0307617,0.991211,-0.109131,0.297092
0.0405273,1.01587,-0.0983887,0.83901
0.0405273,1.01587,-0.0983887,2.52825
0.00756836,1.02393,-0.0727539,3.03232
0.00756836,1.02393,-0.0727539,3.71762
-0.0620117,1.0332,-0.11792,6.88069
-0.0620117,1.0332,-0.11792,1.29978
-0.095459,1.00977,-0.132324,0.868893
-0.0949707,1.0293,-0.111816,1.43909
-0.0949707,1.0293,-0.111816,2.05151
-0.0197754,1.02734,-0.124756,2.63843
-0.0197754,1.02734,-0.124756,0.427467
0.132568,0.993652,-0.108887,1.94176
0.0566406,0.94873,-0.116699,3.59153
0.0566406,0.94873,-0.116699,10.5174
0.0012207,0.919922,-0.110107,4.522
0.0012207,0.919922,-0.110107,1.06486
-0.0307617,0.88501,-0.148926,1.30908
-0.0307617,0.88501,-0.148926,2.37381
-0.0163574,0.897461,-0.107666,5.87228
-0.027832,0.881104,-0.133789,1.7721
-0.027832,0.881104,-0.133789,0.0762227
-0.0437012,0.925293,-0.0893555,4.15291
-0.0437012,0.925293,-0.0893555,3.77564
-0.0856934,0.942871,-0.12085,2.55659
-0.0856934,0.942871,-0.12085,4.97164
-0.0498047,0.974854,-0.103516,2.68754
0.0158691,0.994141,-0.0961914,0.966985
0.0158691,0.994141,-0.0961914,1.70257
-0.0114746,1.01904,-0.072998,4.28588
-0.0114746,1.01904,-0.072998,1.01256
-0.0703125,1.02905,-0.112549,9.94094
-0.0703125,1.02905,-0.112549,3.48105
-0.0771484,1.02002,-0.114746,3.13253
-0.0078125,1.0166,-0.12915,6.9756
0.0578613,1.02075,-0.0844727,8.08371
0.0578613,1.02075,-0.0844727,4.41423
0.0849609,0.999023,-0.108887,4.15218
0.0849609,0.999023,-0.108887,3.68669
0.124023,1.01099,-0.10376,0.234911
0.124023,1.01099,-0.10376,0.0206327
0.0698242,0.965576,-0.108398,6.54171
0.0249023,0.943115,-0.115234,7.84586
0.0249023,0.943115,-0.115234,6.96333
-0.0310059,0.90625,-0.146484,1.33202
-0.0310059,0.90625,-0.146484,0.0171041
-0.0209961,0.913574,-0.108643,0.690978
-0.0209961,0.913574,-0.108643,0.46667
-0.0219727,0.908447,-0.13208,1.54741
-0.0280762,0.949951,-0.0922852,2.99916
-0.0280762,0.949951,-0.0922852,2.14456
-0.0541992,0.965576,-0.114746,6.67221
-0.0541992,0.965576,-0.114746,0.728454
-0.0227051,1.0166,-0.0991211,4.63985
-0.00268555,1.06519,-0.0725098,1.70104
-0.0507812,1.05493,-0.108154,2.788
-0.0507812,1.05493,-0.108154,10.3462
-0.0756836,1.02393,-0.112549,1.5559
-0.0686035,1.03418,-0.10791,4.44702
-0.0686035,1.03418,-0.10791,0.653584
0.0148926,1.04077,-0.121338,1.87331
0.0148926,1.04077,-0.121338,4.37804
0.090332,1.03931,-0.0754395,4.26929
0.090332,1.03931,-0.0754395,6.50749
0.100586,1.02271,-0.095459,2.97494
0.11377,1.02539,-0.0961914,2.52562
0.11377,1.02539,-0.0961914,0.623452
0.0517578,0.977051,-0.0993652,5.05497
0.0517578,0.977051,-0.0993652,2.31442
0.00708008,0.947754,-0.112061,2.10318
0.00708008,0.947754,-0.112061,4.04965
-0.0166016,0.897461,-0.139404,3.05464
-0.0166016,0.897461,-0.139404,4.48561
-0.000976562,0.904541,-0.0927734,0.863844
-0.0258789,0.900635,-0.13916,7.58886
-0.0258789,0.900635,-0.13916,3.05993
-0.0522461,1.00806,-0.097168,2.25344
-0.0522461,1.00806,-0.097168,0.143022
0.0275879,1.02686,-0.0800781,0.855691
0.0275879,1.02686,-0.0800781,6.78318
-0.00463867,1.03711,-0.0566406,2.85665
-0.00463867,1.03711,-0.0566406,1.93773
-0.0637207,1.03198,-0.108398,3.02057
-0.0842285,0.996582,-0.124756,8.39357
-0.0842285,0.996582,-0.124756,1.00754
-0.0744629,1.01392,-0.104736,4.38794
-0.0744629,1.01392,-0.104736,3.3901
-0.0158691,1.0144,-0.126709,4.99186
-0.0158691,1.0144,-0.126709,2.85872
0.0476074,1.02124,-0.083252,1.09539
0.0678711,1.00293,-0.105225,2.37855
0.0678711,1.00293,-0.105225,3.15394
0.104004,1.00049,-0.0947266,2.68016
0.104004,1.00049,-0.0947266,0.798769
0.0622559,0.946533,-0.0998535,8.11925
0.0622559,0.946533,-0.0998535,3.12053
0.0275879,0.925049,-0.113525,3.36537
-0.0454102,0.885498,-0.131592,1.96263
-0.0454102,0.885498,-0.131592,6.50156
-0.0761719,0.934082,-0.0949707,7.6648
-0.0761719,0.934082,-0.0949707,4.62603
-0.11377,0.956543,-0.125732,1.47028
-0.11377,0.956543,-0.125732,3.69575
-0.0524902,0.996826,-0.0979004,4.76723
0.0356445,1.02124,-0.092041,2.13358
0.0356445,1.02124,-0.092041,0.22458
0.0065918,1.04102,-0.0683594,3.63179
0.0065918,1.04102,-0.0683594,5.33427
-0.0522461,1.0293,-0.117188,6.02441
-0.0522461,1.0293,-0.117188,10.5713
-0.0834961,0.98999,-0.116699,4.11827
-0.0693359,1.00488,-0.121094,4.82914
-0.0693359,1.00488,-0.121094,0.448409
0.00366211,1.01294,-0.134766,1.51961
0.00366211,1.01294,-0.134766,6.2336
0.0715332,1.02881,-0.0949707,5.18676
0.0715332,1.02881,-0.0949707,1.03611
0.102295,1.01807,-0.113037,5.26605
0.0651855,0.972168,-0.120117,155.026
0.0236816,0.943115,-0.131348,3.25535
-0.00341797,0.904541,-0.150635,3.29778
-0.00341797,0.904541,-0.150635,0.90574
0.0273438,0.905762,-0.111816,6.47
0.0273438,0.905762,-0.111816,5.4951
0.00585938,0.906494,-0.135254,4.58573
0.00585938,0.906494,-0.135254,4.34924
-0.043457,0.967285,-0.0942383,5.87203
-0.043457,0.967285,-0.0942383,5.3297
-0.105225,0.989746,-0.116455,2.71197
-0.0668945,1.03491,-0.106689,0.7524
-0.0668945,1.03491,-0.106689,1.3452
0.0371094,1.04712,-0.0944824,2.10627
0.0371094,1.04712,-0.0944824,0.329703
0.0380859,1.0625,-0.0632324,4.11542
0.0380859,1.0625,-0.0632324,6.52038
-0.0107422,1.04517,-0.115234,0.428629
-0.052002,1.01587,-0.115479,0.258639
-0.052002,1.01587,-0.115479,0.0510276
-0.0678711,1.02954,-0.116455,0.872969
-0.0678711,1.02954,-0.116455,1.09874
0.0869141,1.0332,-0.0905762,3.07769
0.112793,1.02881,-0.0908203,6.59187
0.112793,1.02881,-0.0908203,4.71932
0.0605469,0.962158,-0.115234,2.2775
0.0605469,0.962158,-0.115234,4.1725
0.0246582,0.934814,-0.112305,1.16949
0.0246582,0.934814,-0.112305,1.27808
-0.0200195,0.892578,-0.141113,2.33213
-0.0200195,0.892578,-0.141113,0.532401
-0.00878906,0.891357,-0.111572,0.779437
-0.0461426,0.894775,-0.127441,4.88031
-0.0461426,0.894775,-0.127441,4.52108
-0.0856934,0.947754,-0.0947266,0.113288
-0.0856934,0.947754,-0.0947266,2.63578
-0.127441,0.970215,-0.119385,0.806044
-0.127441,0.970215,-0.119385,2.52473
-0.0632324,1.02148,-0.090332,2.27491
0.0419922,1.02783,-0.0895996,8.19924
0.0419922,1.02783,-0.0895996,1.30539
0.0217285,1.03906,-0.0581055,4.06352
0.0217285,1.03906,-0.0581055,0.331932
-0.0808105,1.00342,-0.119385,5.92205
-0.0808105,1.00342,-0.119385,7.49101
-0.0280762,1.02002,-0.12793,8.77624
-0.0280762,1.02002,-0.12793,3.1357
0.0441895,1.03198,-0.0908203,4.43984
